Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,GroupId
43,44,5,5,38,39,7,Train/7/00007_00041_00018.png,class_07_sequence_00041
43,45,5,6,38,40,7,Train/7/00007_00041_00019.png,class_07_sequence_00041
44,46,5,6,39,41,7,Train/7/00007_00041_00020.png,class_07_sequence_00041
46,47,5,5,41,42,7,Train/7/00007_00041_00021.png,class_07_sequence_00041
49,48,6,5,44,43,7,Train/7/00007_00041_00022.png,class_07_sequence_00041
51,50,6,5,46,45,7,Train/7/00007_00041_00023.png,class_07_sequence_00041
52,53,5,6,47,48,7,Train/7/00007_00041_00024.png,class_07_sequence_00041
56,56,5,5,51,51,7,Train/7/00007_00041_00025.png,class_07_sequence_00041
58,59,5,6,53,54,7,Train/7/00007_00041_00026.png,class_07_sequence_00041
61,61,5,5,56,56,7,Train/7/00007_00041_00027.png,class_07_sequence_00041
64,65,5,6,59,60,7,Train/7/00007_00041_00028.png,class_07_sequence_00041
69,72,6,7,63,66,7,Train/7/00007_00041_00029.png,class_07_sequence_00041
28,29,5,6,23,24,7,Train/7/00007_00042_00000.png,class_07_sequence_00042
29,29,5,5,23,23,7,Train/7/00007_00042_00001.png,class_07_sequence_00042
30,29,6,5,25,24,7,Train/7/00007_00042_00002.png,class_07_sequence_00042
31,31,6,6,26,26,7,Train/7/00007_00042_00003.png,class_07_sequence_00042
32,33,6,6,27,27,7,Train/7/00007_00042_00004.png,class_07_sequence_00042
32,32,5,5,27,27,7,Train/7/00007_00042_00005.png,class_07_sequence_00042
34,34,6,6,28,28,7,Train/7/00007_00042_00006.png,class_07_sequence_00042
34,34,6,6,29,29,7,Train/7/00007_00042_00007.png,class_07_sequence_00042
34,34,6,6,29,29,7,Train/7/00007_00042_00008.png,class_07_sequence_00042
35,35,6,6,30,30,7,Train/7/00007_00042_00009.png,class_07_sequence_00042
36,35,6,5,31,30,7,Train/7/00007_00042_00010.png,class_07_sequence_00042
37,38,5,6,32,33,7,Train/7/00007_00042_00011.png,class_07_sequence_00042
39,38,6,5,34,33,7,Train/7/00007_00042_00012.png,class_07_sequence_00042
40,40,6,6,35,35,7,Train/7/00007_00042_00013.png,class_07_sequence_00042
40,41,5,6,35,36,7,Train/7/00007_00042_00014.png,class_07_sequence_00042
42,41,6,5,37,36,7,Train/7/00007_00042_00015.png,class_07_sequence_00042
43,44,5,6,38,39,7,Train/7/00007_00042_00016.png,class_07_sequence_00042
45,46,5,6,40,41,7,Train/7/00007_00042_00017.png,class_07_sequence_00042
46,47,5,6,41,42,7,Train/7/00007_00042_00018.png,class_07_sequence_00042
50,50,6,6,45,45,7,Train/7/00007_00042_00019.png,class_07_sequence_00042
52,51,6,5,47,46,7,Train/7/00007_00042_00020.png,class_07_sequence_00042
54,54,5,5,49,49,7,Train/7/00007_00042_00021.png,class_07_sequence_00042
57,56,6,5,52,51,7,Train/7/00007_00042_00022.png,class_07_sequence_00042
59,58,6,5,54,53,7,Train/7/00007_00042_00023.png,class_07_sequence_00042
62,61,6,6,57,56,7,Train/7/00007_00042_00024.png,class_07_sequence_00042
65,64,6,6,60,59,7,Train/7/00007_00042_00025.png,class_07_sequence_00042
71,68,7,6,65,62,7,Train/7/00007_00042_00026.png,class_07_sequence_00042
77,75,7,6,71,69,7,Train/7/00007_00042_00027.png,class_07_sequence_00042
85,83,8,8,78,76,7,Train/7/00007_00042_00028.png,class_07_sequence_00042
94,91,9,8,86,83,7,Train/7/00007_00042_00029.png,class_07_sequence_00042
28,28,6,6,23,23,7,Train/7/00007_00043_00000.png,class_07_sequence_00043
28,28,5,5,23,23,7,Train/7/00007_00043_00001.png,class_07_sequence_00043
29,29,5,5,24,24,7,Train/7/00007_00043_00002.png,class_07_sequence_00043
29,30,5,6,24,25,7,Train/7/00007_00043_00003.png,class_07_sequence_00043
30,30,6,6,25,25,7,Train/7/00007_00043_00004.png,class_07_sequence_00043
28,30,5,6,23,25,7,Train/7/00007_00043_00005.png,class_07_sequence_00043
31,31,6,6,26,26,7,Train/7/00007_00043_00006.png,class_07_sequence_00043
32,31,6,5,27,26,7,Train/7/00007_00043_00007.png,class_07_sequence_00043
33,33,6,6,27,28,7,Train/7/00007_00043_00008.png,class_07_sequence_00043
32,33,5,5,27,28,7,Train/7/00007_00043_00009.png,class_07_sequence_00043
33,34,5,6,28,29,7,Train/7/00007_00043_00010.png,class_07_sequence_00043
34,35,6,6,29,30,7,Train/7/00007_00043_00011.png,class_07_sequence_00043
34,35,6,5,29,30,7,Train/7/00007_00043_00012.png,class_07_sequence_00043
35,36,5,5,30,31,7,Train/7/00007_00043_00013.png,class_07_sequence_00043
36,38,5,6,31,33,7,Train/7/00007_00043_00014.png,class_07_sequence_00043
37,39,5,5,32,33,7,Train/7/00007_00043_00015.png,class_07_sequence_00043
39,40,6,6,34,35,7,Train/7/00007_00043_00016.png,class_07_sequence_00043
40,41,6,6,34,35,7,Train/7/00007_00043_00017.png,class_07_sequence_00043
41,41,6,5,36,36,7,Train/7/00007_00043_00018.png,class_07_sequence_00043
41,43,5,6,36,38,7,Train/7/00007_00043_00019.png,class_07_sequence_00043
42,43,5,5,37,38,7,Train/7/00007_00043_00020.png,class_07_sequence_00043
45,47,5,6,40,42,7,Train/7/00007_00043_00021.png,class_07_sequence_00043
46,46,6,5,41,41,7,Train/7/00007_00043_00022.png,class_07_sequence_00043
46,48,5,6,41,43,7,Train/7/00007_00043_00023.png,class_07_sequence_00043
51,51,6,5,46,46,7,Train/7/00007_00043_00024.png,class_07_sequence_00043
51,52,5,5,46,47,7,Train/7/00007_00043_00025.png,class_07_sequence_00043
56,56,6,5,51,51,7,Train/7/00007_00043_00026.png,class_07_sequence_00043
58,58,6,5,53,53,7,Train/7/00007_00043_00027.png,class_07_sequence_00043
60,62,6,6,55,57,7,Train/7/00007_00043_00028.png,class_07_sequence_00043
64,70,6,6,59,64,7,Train/7/00007_00043_00029.png,class_07_sequence_00043
25,27,5,6,20,22,7,Train/7/00007_00044_00000.png,class_07_sequence_00044
26,27,5,5,21,22,7,Train/7/00007_00044_00001.png,class_07_sequence_00044
27,28,6,6,22,23,7,Train/7/00007_00044_00002.png,class_07_sequence_00044
26,28,5,6,21,23,7,Train/7/00007_00044_00003.png,class_07_sequence_00044
26,28,5,6,21,23,7,Train/7/00007_00044_00004.png,class_07_sequence_00044
27,28,5,5,22,23,7,Train/7/00007_00044_00005.png,class_07_sequence_00044
28,28,6,5,23,23,7,Train/7/00007_00044_00006.png,class_07_sequence_00044
27,28,5,5,22,23,7,Train/7/00007_00044_00007.png,class_07_sequence_00044
28,30,5,6,23,25,7,Train/7/00007_00044_00008.png,class_07_sequence_00044
29,30,6,6,24,25,7,Train/7/00007_00044_00009.png,class_07_sequence_00044
29,29,5,5,24,24,7,Train/7/00007_00044_00010.png,class_07_sequence_00044
31,30,6,5,26,25,7,Train/7/00007_00044_00011.png,class_07_sequence_00044
30,31,5,6,25,26,7,Train/7/00007_00044_00012.png,class_07_sequence_00044
31,31,5,5,26,26,7,Train/7/00007_00044_00013.png,class_07_sequence_00044
33,32,6,5,28,27,7,Train/7/00007_00044_00014.png,class_07_sequence_00044
30,31,5,5,25,26,7,Train/7/00007_00044_00015.png,class_07_sequence_00044
33,34,6,6,28,29,7,Train/7/00007_00044_00016.png,class_07_sequence_00044
33,35,5,6,28,30,7,Train/7/00007_00044_00017.png,class_07_sequence_00044
35,36,6,5,30,31,7,Train/7/00007_00044_00018.png,class_07_sequence_00044
36,38,5,5,30,32,7,Train/7/00007_00044_00019.png,class_07_sequence_00044
37,39,5,5,32,34,7,Train/7/00007_00044_00020.png,class_07_sequence_00044
39,41,6,5,34,35,7,Train/7/00007_00044_00021.png,class_07_sequence_00044
42,44,6,6,37,39,7,Train/7/00007_00044_00022.png,class_07_sequence_00044
44,44,6,5,39,39,7,Train/7/00007_00044_00023.png,class_07_sequence_00044
46,47,6,6,40,42,7,Train/7/00007_00044_00024.png,class_07_sequence_00044
47,49,6,6,42,44,7,Train/7/00007_00044_00025.png,class_07_sequence_00044
49,51,5,5,44,46,7,Train/7/00007_00044_00026.png,class_07_sequence_00044
53,54,6,5,48,49,7,Train/7/00007_00044_00027.png,class_07_sequence_00044
56,58,6,5,51,53,7,Train/7/00007_00044_00028.png,class_07_sequence_00044
59,61,5,5,53,56,7,Train/7/00007_00044_00029.png,class_07_sequence_00044
25,27,5,5,20,21,7,Train/7/00007_00045_00000.png,class_07_sequence_00045
26,28,5,5,21,22,7,Train/7/00007_00045_00001.png,class_07_sequence_00045
27,29,5,6,21,23,7,Train/7/00007_00045_00002.png,class_07_sequence_00045
29,29,6,6,23,24,7,Train/7/00007_00045_00003.png,class_07_sequence_00045
28,29,5,6,22,24,7,Train/7/00007_00045_00004.png,class_07_sequence_00045
28,29,5,5,23,24,7,Train/7/00007_00045_00005.png,class_07_sequence_00045
28,29,5,5,23,24,7,Train/7/00007_00045_00006.png,class_07_sequence_00045
31,32,6,6,25,26,7,Train/7/00007_00045_00007.png,class_07_sequence_00045
31,31,6,5,25,25,7,Train/7/00007_00045_00008.png,class_07_sequence_00045
31,33,5,6,25,27,7,Train/7/00007_00045_00009.png,class_07_sequence_00045
31,32,5,5,26,27,7,Train/7/00007_00045_00010.png,class_07_sequence_00045
33,33,6,6,27,28,7,Train/7/00007_00045_00011.png,class_07_sequence_00045
34,34,6,5,29,28,7,Train/7/00007_00045_00012.png,class_07_sequence_00045
35,35,5,5,29,30,7,Train/7/00007_00045_00013.png,class_07_sequence_00045
36,37,5,6,30,31,7,Train/7/00007_00045_00014.png,class_07_sequence_00045
37,38,5,6,32,33,7,Train/7/00007_00045_00015.png,class_07_sequence_00045
40,39,6,5,35,34,7,Train/7/00007_00045_00016.png,class_07_sequence_00045
40,41,5,5,35,35,7,Train/7/00007_00045_00017.png,class_07_sequence_00045
43,44,6,6,38,38,7,Train/7/00007_00045_00018.png,class_07_sequence_00045
46,46,5,5,40,40,7,Train/7/00007_00045_00019.png,class_07_sequence_00045
47,48,5,5,42,42,7,Train/7/00007_00045_00020.png,class_07_sequence_00045
51,52,6,5,46,46,7,Train/7/00007_00045_00021.png,class_07_sequence_00045
56,57,6,6,51,52,7,Train/7/00007_00045_00022.png,class_07_sequence_00045
58,61,5,6,53,55,7,Train/7/00007_00045_00023.png,class_07_sequence_00045
66,69,6,7,60,63,7,Train/7/00007_00045_00024.png,class_07_sequence_00045
73,75,6,6,67,69,7,Train/7/00007_00045_00025.png,class_07_sequence_00045
77,82,6,8,70,75,7,Train/7/00007_00045_00026.png,class_07_sequence_00045
94,91,9,8,85,83,7,Train/7/00007_00045_00027.png,class_07_sequence_00045
108,112,10,10,99,103,7,Train/7/00007_00045_00028.png,class_07_sequence_00045
121,124,11,11,111,114,7,Train/7/00007_00045_00029.png,class_07_sequence_00045
26,27,5,5,21,22,7,Train/7/00007_00046_00000.png,class_07_sequence_00046
27,29,5,6,22,24,7,Train/7/00007_00046_00001.png,class_07_sequence_00046
27,29,5,6,22,24,7,Train/7/00007_00046_00002.png,class_07_sequence_00046
29,29,6,6,24,24,7,Train/7/00007_00046_00003.png,class_07_sequence_00046
29,29,6,6,24,24,7,Train/7/00007_00046_00004.png,class_07_sequence_00046
30,29,6,5,25,24,7,Train/7/00007_00046_00005.png,class_07_sequence_00046
30,29,5,5,25,24,7,Train/7/00007_00046_00006.png,class_07_sequence_00046
31,29,5,5,26,24,7,Train/7/00007_00046_00007.png,class_07_sequence_00046
30,29,5,5,25,24,7,Train/7/00007_00046_00008.png,class_07_sequence_00046
32,31,6,5,27,26,7,Train/7/00007_00046_00009.png,class_07_sequence_00046
31,31,6,5,26,26,7,Train/7/00007_00046_00010.png,class_07_sequence_00046
32,33,5,6,27,28,7,Train/7/00007_00046_00011.png,class_07_sequence_00046
33,33,6,6,28,28,7,Train/7/00007_00046_00012.png,class_07_sequence_00046
33,34,6,6,28,29,7,Train/7/00007_00046_00013.png,class_07_sequence_00046
33,34,6,6,28,29,7,Train/7/00007_00046_00014.png,class_07_sequence_00046
33,33,5,5,28,28,7,Train/7/00007_00046_00015.png,class_07_sequence_00046
34,34,6,5,29,29,7,Train/7/00007_00046_00016.png,class_07_sequence_00046
34,36,5,6,29,31,7,Train/7/00007_00046_00017.png,class_07_sequence_00046
35,34,6,5,30,29,7,Train/7/00007_00046_00018.png,class_07_sequence_00046
35,36,5,6,30,31,7,Train/7/00007_00046_00019.png,class_07_sequence_00046
35,36,5,6,30,31,7,Train/7/00007_00046_00020.png,class_07_sequence_00046
37,38,5,6,32,33,7,Train/7/00007_00046_00021.png,class_07_sequence_00046
38,38,6,6,33,33,7,Train/7/00007_00046_00022.png,class_07_sequence_00046
38,38,6,6,33,33,7,Train/7/00007_00046_00023.png,class_07_sequence_00046
39,40,6,6,34,35,7,Train/7/00007_00046_00024.png,class_07_sequence_00046
40,42,5,5,35,37,7,Train/7/00007_00046_00025.png,class_07_sequence_00046
41,42,5,5,36,37,7,Train/7/00007_00046_00026.png,class_07_sequence_00046
43,45,5,6,38,40,7,Train/7/00007_00046_00027.png,class_07_sequence_00046
43,45,5,6,38,40,7,Train/7/00007_00046_00028.png,class_07_sequence_00046
46,46,5,5,41,41,7,Train/7/00007_00046_00029.png,class_07_sequence_00046
26,26,6,6,21,21,7,Train/7/00007_00047_00000.png,class_07_sequence_00047
26,27,6,6,21,21,7,Train/7/00007_00047_00001.png,class_07_sequence_00047
27,27,6,6,22,22,7,Train/7/00007_00047_00002.png,class_07_sequence_00047
27,27,6,6,22,22,7,Train/7/00007_00047_00003.png,class_07_sequence_00047
27,28,6,6,22,23,7,Train/7/00007_00047_00004.png,class_07_sequence_00047
28,28,6,6,22,23,7,Train/7/00007_00047_00005.png,class_07_sequence_00047
28,27,6,5,23,22,7,Train/7/00007_00047_00006.png,class_07_sequence_00047
28,27,6,5,23,22,7,Train/7/00007_00047_00007.png,class_07_sequence_00047
28,28,5,5,22,22,7,Train/7/00007_00047_00008.png,class_07_sequence_00047
29,28,5,5,23,23,7,Train/7/00007_00047_00009.png,class_07_sequence_00047
29,28,5,5,23,23,7,Train/7/00007_00047_00010.png,class_07_sequence_00047
29,29,5,5,24,24,7,Train/7/00007_00047_00011.png,class_07_sequence_00047
31,31,6,5,26,25,7,Train/7/00007_00047_00012.png,class_07_sequence_00047
31,33,5,6,26,28,7,Train/7/00007_00047_00013.png,class_07_sequence_00047
31,33,5,5,26,28,7,Train/7/00007_00047_00014.png,class_07_sequence_00047
32,35,5,6,27,30,7,Train/7/00007_00047_00015.png,class_07_sequence_00047
33,36,5,6,28,30,7,Train/7/00007_00047_00016.png,class_07_sequence_00047
34,35,5,5,29,30,7,Train/7/00007_00047_00017.png,class_07_sequence_00047
36,37,6,6,31,32,7,Train/7/00007_00047_00018.png,class_07_sequence_00047
37,37,6,5,32,32,7,Train/7/00007_00047_00019.png,class_07_sequence_00047
38,39,6,6,33,34,7,Train/7/00007_00047_00020.png,class_07_sequence_00047
37,40,5,6,32,35,7,Train/7/00007_00047_00021.png,class_07_sequence_00047
38,41,5,6,33,36,7,Train/7/00007_00047_00022.png,class_07_sequence_00047
39,41,5,5,34,36,7,Train/7/00007_00047_00023.png,class_07_sequence_00047
42,44,6,6,37,39,7,Train/7/00007_00047_00024.png,class_07_sequence_00047
43,47,5,6,38,42,7,Train/7/00007_00047_00025.png,class_07_sequence_00047
44,48,5,6,39,43,7,Train/7/00007_00047_00026.png,class_07_sequence_00047
46,50,5,6,40,45,7,Train/7/00007_00047_00027.png,class_07_sequence_00047
50,53,5,5,44,48,7,Train/7/00007_00047_00028.png,class_07_sequence_00047
56,60,6,6,51,55,7,Train/7/00007_00047_00029.png,class_07_sequence_00047
27,27,6,5,22,22,8,Train/8/00008_00001_00000.png,class_08_sequence_00001
27,28,5,6,21,23,8,Train/8/00008_00001_00001.png,class_08_sequence_00001
27,28,5,5,22,23,8,Train/8/00008_00001_00002.png,class_08_sequence_00001
28,30,6,6,23,24,8,Train/8/00008_00001_00003.png,class_08_sequence_00001
28,30,5,6,23,25,8,Train/8/00008_00001_00004.png,class_08_sequence_00001
30,31,6,6,25,26,8,Train/8/00008_00001_00005.png,class_08_sequence_00001
30,31,5,5,25,26,8,Train/8/00008_00001_00006.png,class_08_sequence_00001
31,31,6,5,26,26,8,Train/8/00008_00001_00007.png,class_08_sequence_00001
31,32,5,5,26,27,8,Train/8/00008_00001_00008.png,class_08_sequence_00001
33,33,6,5,28,28,8,Train/8/00008_00001_00009.png,class_08_sequence_00001
33,34,5,5,28,29,8,Train/8/00008_00001_00010.png,class_08_sequence_00001
36,37,6,6,30,31,8,Train/8/00008_00001_00011.png,class_08_sequence_00001
36,38,5,6,30,32,8,Train/8/00008_00001_00012.png,class_08_sequence_00001
38,38,5,5,32,33,8,Train/8/00008_00001_00013.png,class_08_sequence_00001
39,38,6,5,33,33,8,Train/8/00008_00001_00014.png,class_08_sequence_00001
38,39,5,5,33,34,8,Train/8/00008_00001_00015.png,class_08_sequence_00001
39,41,5,6,34,36,8,Train/8/00008_00001_00016.png,class_08_sequence_00001
41,43,6,6,36,37,8,Train/8/00008_00001_00017.png,class_08_sequence_00001
42,43,5,5,37,37,8,Train/8/00008_00001_00018.png,class_08_sequence_00001
43,44,5,5,38,38,8,Train/8/00008_00001_00019.png,class_08_sequence_00001
46,45,6,5,41,40,8,Train/8/00008_00001_00020.png,class_08_sequence_00001
49,49,6,6,44,43,8,Train/8/00008_00001_00021.png,class_08_sequence_00001
51,51,5,6,45,45,8,Train/8/00008_00001_00022.png,class_08_sequence_00001
53,52,6,6,48,47,8,Train/8/00008_00001_00023.png,class_08_sequence_00001
57,55,6,5,51,49,8,Train/8/00008_00001_00024.png,class_08_sequence_00001
61,60,5,5,56,55,8,Train/8/00008_00001_00025.png,class_08_sequence_00001
70,68,6,6,64,62,8,Train/8/00008_00001_00026.png,class_08_sequence_00001
77,73,7,6,71,67,8,Train/8/00008_00001_00027.png,class_08_sequence_00001
91,85,8,7,83,78,8,Train/8/00008_00001_00028.png,class_08_sequence_00001
107,101,10,9,98,92,8,Train/8/00008_00001_00029.png,class_08_sequence_00001
25,26,5,6,20,21,8,Train/8/00008_00002_00000.png,class_08_sequence_00002
27,27,6,6,22,22,8,Train/8/00008_00002_00001.png,class_08_sequence_00002
27,27,5,5,21,21,8,Train/8/00008_00002_00002.png,class_08_sequence_00002
27,29,5,6,22,23,8,Train/8/00008_00002_00003.png,class_08_sequence_00002
27,29,5,6,22,23,8,Train/8/00008_00002_00004.png,class_08_sequence_00002
28,28,5,5,23,22,8,Train/8/00008_00002_00005.png,class_08_sequence_00002
28,29,5,6,23,24,8,Train/8/00008_00002_00006.png,class_08_sequence_00002
29,30,5,6,23,24,8,Train/8/00008_00002_00007.png,class_08_sequence_00002
31,31,6,6,25,25,8,Train/8/00008_00002_00008.png,class_08_sequence_00002
31,31,6,6,26,26,8,Train/8/00008_00002_00009.png,class_08_sequence_00002
32,32,6,6,26,26,8,Train/8/00008_00002_00010.png,class_08_sequence_00002
32,32,5,5,26,26,8,Train/8/00008_00002_00011.png,class_08_sequence_00002
34,34,6,6,28,28,8,Train/8/00008_00002_00012.png,class_08_sequence_00002
34,34,6,5,29,28,8,Train/8/00008_00002_00013.png,class_08_sequence_00002
36,35,6,5,31,30,8,Train/8/00008_00002_00014.png,class_08_sequence_00002
36,37,5,6,31,32,8,Train/8/00008_00002_00015.png,class_08_sequence_00002
37,37,5,5,32,32,8,Train/8/00008_00002_00016.png,class_08_sequence_00002
39,40,5,6,34,34,8,Train/8/00008_00002_00017.png,class_08_sequence_00002
41,40,5,5,36,35,8,Train/8/00008_00002_00018.png,class_08_sequence_00002
43,41,6,6,38,36,8,Train/8/00008_00002_00019.png,class_08_sequence_00002
45,43,6,6,40,38,8,Train/8/00008_00002_00020.png,class_08_sequence_00002
49,46,6,5,44,41,8,Train/8/00008_00002_00021.png,class_08_sequence_00002
52,51,5,6,46,45,8,Train/8/00008_00002_00022.png,class_08_sequence_00002
56,53,6,5,51,48,8,Train/8/00008_00002_00023.png,class_08_sequence_00002
60,56,6,5,55,51,8,Train/8/00008_00002_00024.png,class_08_sequence_00002
64,61,5,6,59,56,8,Train/8/00008_00002_00025.png,class_08_sequence_00002
75,68,7,6,69,62,8,Train/8/00008_00002_00026.png,class_08_sequence_00002
81,72,8,7,74,66,8,Train/8/00008_00002_00027.png,class_08_sequence_00002
92,81,9,7,84,74,8,Train/8/00008_00002_00028.png,class_08_sequence_00002
107,95,9,9,97,87,8,Train/8/00008_00002_00029.png,class_08_sequence_00002
29,30,6,5,24,25,8,Train/8/00008_00005_00000.png,class_08_sequence_00005
30,31,6,5,25,26,8,Train/8/00008_00005_00001.png,class_08_sequence_00005
30,32,5,5,25,27,8,Train/8/00008_00005_00002.png,class_08_sequence_00005
30,33,5,6,25,28,8,Train/8/00008_00005_00003.png,class_08_sequence_00005
31,33,5,5,26,28,8,Train/8/00008_00005_00004.png,class_08_sequence_00005
31,33,5,5,26,28,8,Train/8/00008_00005_00005.png,class_08_sequence_00005
33,33,6,5,28,28,8,Train/8/00008_00005_00006.png,class_08_sequence_00005
33,34,5,5,28,29,8,Train/8/00008_00005_00007.png,class_08_sequence_00005
34,35,6,6,29,30,8,Train/8/00008_00005_00008.png,class_08_sequence_00005
35,36,6,6,30,31,8,Train/8/00008_00005_00009.png,class_08_sequence_00005
35,36,6,6,30,31,8,Train/8/00008_00005_00010.png,class_08_sequence_00005
35,35,6,5,30,30,8,Train/8/00008_00005_00011.png,class_08_sequence_00005
36,37,6,6,31,32,8,Train/8/00008_00005_00012.png,class_08_sequence_00005
37,38,6,5,32,33,8,Train/8/00008_00005_00013.png,class_08_sequence_00005
37,40,5,6,32,35,8,Train/8/00008_00005_00014.png,class_08_sequence_00005
38,41,5,6,33,36,8,Train/8/00008_00005_00015.png,class_08_sequence_00005
40,42,6,6,35,37,8,Train/8/00008_00005_00016.png,class_08_sequence_00005
41,42,6,5,36,37,8,Train/8/00008_00005_00017.png,class_08_sequence_00005
41,43,5,5,36,38,8,Train/8/00008_00005_00018.png,class_08_sequence_00005
43,45,6,6,38,40,8,Train/8/00008_00005_00019.png,class_08_sequence_00005
45,47,6,6,40,42,8,Train/8/00008_00005_00020.png,class_08_sequence_00005
45,47,5,5,40,42,8,Train/8/00008_00005_00021.png,class_08_sequence_00005
47,49,6,6,42,44,8,Train/8/00008_00005_00022.png,class_08_sequence_00005
48,50,6,6,43,45,8,Train/8/00008_00005_00023.png,class_08_sequence_00005
50,52,5,5,45,47,8,Train/8/00008_00005_00024.png,class_08_sequence_00005
54,55,6,5,49,50,8,Train/8/00008_00005_00025.png,class_08_sequence_00005
56,59,5,6,51,54,8,Train/8/00008_00005_00026.png,class_08_sequence_00005
59,60,6,6,54,55,8,Train/8/00008_00005_00027.png,class_08_sequence_00005
62,64,6,6,57,59,8,Train/8/00008_00005_00028.png,class_08_sequence_00005
66,70,5,7,60,64,8,Train/8/00008_00005_00029.png,class_08_sequence_00005
30,30,6,6,25,25,8,Train/8/00008_00006_00000.png,class_08_sequence_00006
30,29,5,5,24,24,8,Train/8/00008_00006_00001.png,class_08_sequence_00006
30,31,5,6,25,26,8,Train/8/00008_00006_00002.png,class_08_sequence_00006
